"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-20,1449,1506,1478,1614,1342,1489
2020-04-21,1580,1634,1607,1755,1459,1644
2020-04-22,1723,1769,1746,1907,1585,1789
2020-04-23,1879,1911,1895,2069,1721,1962
2020-04-24,2048,2059,2054,2243,1865,2081
2020-04-25,2234,2214,2224,2429,2019,2209
2020-04-26,2436,2375,2406,2627,2185,2354
2020-04-27,2656,2540,2598,2837,2359,2540
2020-04-28,2896,2710,2803,3061,2545,NA
2020-04-29,3157,2883,3020,3298,2742,NA
2020-04-30,3443,3059,3251,3550,2952,NA
2020-05-01,3754,3236,3495,3817,3173,NA
2020-05-02,4093,3414,3754,4100,3408,NA
2020-05-03,4464,3592,4028,4399,3657,NA
2020-05-04,4867,3768,4318,4715,3921,NA
