"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,2,3,4,82
180,2020-06-28,2,3,4,90
181,2020-06-29,3,4,5,93
182,2020-06-30,3,4,5,103
183,2020-07-01,3,4,5,112
184,2020-07-02,3,4,5,118
185,2020-07-03,3,4,5,127
186,2020-07-04,3,4,5,126
187,2020-07-05,4,5,6,129
188,2020-07-06,4,5,6,132
189,2020-07-07,4,5,6,148
190,2020-07-08,4,5,6,NA
191,2020-07-09,4,6,8,NA
192,2020-07-10,4,6,8,NA
193,2020-07-11,4,6,8,NA
194,2020-07-12,4,6,8,NA
195,2020-07-13,5,7,9,NA
196,2020-07-14,5,7,9,NA
197,2020-07-15,5,7,9,NA
198,2020-07-16,6,8,10,NA
199,2020-07-17,6,8,10,NA
