"dia_ano","dias","otimista","casos_estimados","pessimista","x"
162,2020-06-10,3495,3574,3653,3531
163,2020-06-11,3556,3636,3716,3633
164,2020-06-12,3614,3695,3776,3694
165,2020-06-13,3669,3752,3835,3784
166,2020-06-14,3722,3806,3890,3855
167,2020-06-15,3772,3857,3942,3886
168,2020-06-16,3819,3905,3991,3959
169,2020-06-17,3864,3951,4038,4009
170,2020-06-18,3906,3994,4082,NA
171,2020-06-19,3946,4035,4124,NA
172,2020-06-20,3983,4073,4163,NA
173,2020-06-21,4019,4109,4199,NA
174,2020-06-22,4052,4143,4234,NA
175,2020-06-23,4083,4175,4267,NA
176,2020-06-24,4112,4205,4298,NA
