"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"United.States","2019-12-30",2946,3376,3806,157,0,0,37.09024,0,"North America"
"United.States","2019-12-31",3096,3549,4002,165,0,0,37.09024,0,"North America"
"United.States","2020-01-01",3254,3730,4206,174,0,0,37.09024,0,"North America"
"United.States","2020-01-02",3421,3921,4421,183,0,0,37.09024,0,"North America"
"United.States","2020-01-03",3596,4122,4648,192,0,0,37.09024,0,"North America"
"United.States","2020-01-04",3781,4333,4885,202,0,0,37.09024,0,"North America"
"United.States","2020-01-05",3973,4554,5135,212,0,0,37.09024,0,"North America"
"United.States","2020-01-06",4178,4788,5398,223,0,0,37.09024,0,"North America"
"United.States","2020-01-07",4390,5032,5674,235,0,0,37.09024,0,"North America"
"United.States","2020-01-08",4615,5290,5965,247,0,0,37.09024,0,"North America"
"United.States","2020-01-09",4851,5560,6269,259,0,0,37.09024,0,"North America"
"United.States","2020-01-10",5100,5845,6590,272,0,0,37.09024,0,"North America"
"United.States","2020-01-11",5361,6144,6927,286,0,0,37.09024,0,"North America"
"United.States","2020-01-12",5635,6458,7281,301,0,0,37.09024,0,"North America"
"United.States","2020-01-13",5922,6788,7654,316,0,0,37.09024,0,"North America"
"United.States","2020-01-14",6225,7135,8045,333,0,0,37.09024,0,"North America"
"United.States","2020-01-15",6544,7500,8456,350,0,0,37.09024,0,"North America"
"United.States","2020-01-16",6878,7883,8888,367,0,0,37.09024,0,"North America"
"United.States","2020-01-17",7229,8286,9343,386,0,0,37.09024,0,"North America"
"United.States","2020-01-18",7599,8709,9819,406,0,0,37.09024,0,"North America"
"United.States","2020-01-19",7987,9154,10321,427,0,0,37.09024,0,"North America"
"United.States","2020-01-20",8395,9622,10849,449,1,0,37.09024,0,"North America"
"United.States","2020-01-21",8824,10113,11402,471,1,0,37.09024,0,"North America"
"United.States","2020-01-22",9274,10629,11984,495,1,0,37.09024,0,"North America"
"United.States","2020-01-23",9748,11172,12596,521,1,0,37.09024,0,"North America"
"United.States","2020-01-24",10245,11742,13239,547,2,0,37.09024,0,"North America"
"United.States","2020-01-25",10767,12341,13915,575,2,0,37.09024,0,"North America"
"United.States","2020-01-26",11316,12970,14624,605,5,0,37.09024,0,"North America"
"United.States","2020-01-27",11894,13632,15370,635,5,0,37.09024,0,"North America"
"United.States","2020-01-28",12500,14327,16154,668,5,0,37.09024,0,"North America"
"United.States","2020-01-29",13137,15057,16977,702,5,0,37.09024,0,"North America"
"United.States","2020-01-30",13806,15824,17842,738,6,0,37.09024,0,"North America"
"United.States","2020-01-31",14510,16630,18750,775,7,0,37.09024,0,"North America"
"United.States","2020-02-01",15249,17477,19705,815,8,0,37.09024,0,"North America"
"United.States","2020-02-02",16024,18366,20708,856,11,0,37.09024,0,"North America"
"United.States","2020-02-03",16840,19301,21762,900,11,0,37.09024,0,"North America"
"United.States","2020-02-04",17696,20282,22868,945,11,0,37.09024,0,"North America"
"United.States","2020-02-05",18596,21314,24032,994,12,0,37.09024,0,"North America"
"United.States","2020-02-06",19541,22397,25253,1044,12,0,37.09024,0,"North America"
"United.States","2020-02-07",20533,23534,26535,1097,12,0,37.09024,0,"North America"
"United.States","2020-02-08",21576,24729,27882,1153,12,0,37.09024,0,"North America"
"United.States","2020-02-09",22671,25984,29297,1211,12,0,37.09024,0,"North America"
"United.States","2020-02-10",23821,27302,30783,1273,13,0,37.09024,0,"North America"
"United.States","2020-02-11",25028,28686,32344,1337,13,0,37.09024,0,"North America"
