"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"Belgium","2019-12-30",321,542,763,89,0,0,50.503887,4.469936,"Europe"
"Belgium","2019-12-31",332,561,790,92,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-01",344,582,820,95,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-02",357,603,849,99,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-03",370,625,880,102,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-04",383,648,913,106,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-05",398,672,946,110,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-06",412,696,980,114,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-07",427,722,1017,118,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-08",443,748,1053,123,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-09",459,775,1091,127,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-10",476,804,1132,132,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-11",493,833,1173,136,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-12",511,863,1215,141,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-13",530,895,1260,147,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-14",549,928,1307,152,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-15",569,961,1353,157,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-16",590,997,1404,163,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-17",611,1033,1455,169,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-18",634,1071,1508,175,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-19",657,1110,1563,182,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-20",681,1150,1619,188,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-21",705,1192,1679,195,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-22",731,1236,1741,202,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-23",758,1281,1804,210,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-24",786,1328,1870,218,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-25",814,1376,1938,225,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-26",844,1426,2008,234,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-27",875,1478,2081,242,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-28",907,1532,2157,251,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-29",940,1588,2236,260,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-30",974,1646,2318,270,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-01-31",1010,1706,2402,279,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-01",1047,1769,2491,290,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-02",1085,1833,2581,300,0,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-03",1124,1900,2676,311,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-04",1166,1970,2774,323,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-05",1208,2042,2876,335,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-06",1252,2116,2980,347,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-07",1298,2193,3088,359,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-08",1345,2273,3201,372,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-09",1394,2356,3318,386,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-10",1445,2442,3439,400,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-11",1498,2532,3566,415,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-12",1553,2624,3695,430,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-13",1610,2720,3830,446,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-14",1668,2819,3970,462,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-15",1729,2922,4115,479,1,0,50.503887,4.469936,"Europe"
"Belgium","2020-02-16",1792,3029,4266,496,1,0,50.503887,4.469936,"Europe"
