"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
163,2020-06-11,40447,50968,61489,53989
164,2020-06-12,42014,52942,63870,55111
165,2020-06-13,43641,54992,66343,56026
166,2020-06-14,45331,57122,68913,56506
167,2020-06-15,47086,59334,71582,56777
168,2020-06-16,48910,61632,74354,58018
169,2020-06-17,50803,64018,77233,59547
170,2020-06-18,52771,66498,80225,60736
171,2020-06-19,54815,69073,83331,61683
172,2020-06-20,56938,71748,86558,62902
173,2020-06-21,59142,74526,89910,63410
174,2020-06-22,61433,77413,93393,NA
175,2020-06-23,63813,80411,97009,NA
176,2020-06-24,66284,83525,100766,NA
177,2020-06-25,68850,86759,104668,NA
178,2020-06-26,71517,90119,108721,NA
179,2020-06-27,74286,93609,112932,NA
180,2020-06-28,77164,97235,117306,NA
181,2020-06-29,80152,101000,121848,NA
182,2020-06-30,83256,104912,126568,NA
183,2020-07-01,86480,108975,131470,NA
