"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
<<<<<<< HEAD
2020-03-02,46793,10336,28564,35170,21958,2036
2020-03-03,47771,11309,29540,36372,22708,2502
2020-03-04,48770,12370,30570,37640,23500,3089
2020-03-05,49790,13523,31656,38977,24335,3858
2020-03-06,50831,14777,32804,40391,25217,4636
2020-03-07,51894,16138,34016,41883,26149,5883
2020-03-08,52980,17614,35297,43461,27133,7375
2020-03-09,54087,19212,36650,45127,28173,9172
2020-03-10,55219,20941,38080,46887,29273,10149
2020-03-11,56373,22809,39591,48748,30434,12462
2020-03-12,57552,24823,41188,50714,31662,15113
2020-03-13,58756,26992,42874,52790,32958,17660
2020-03-14,59984,29322,44653,54980,34326,21157
2020-03-15,61239,31822,46530,57292,35768,23980
2020-03-16,62520,34497,48508,59727,37289,27980
2020-03-17,63827,37355,50591,62292,38890,31506
2020-03-18,65162,40399,52780,64987,40573,35713
2020-03-19,66524,43634,55079,67818,42340,41035
2020-03-20,67916,47063,57490,70786,44194,47021
2020-03-21,69336,50687,60012,73892,46132,53578
2020-03-22,70786,54505,62646,77135,48157,59138
2020-03-23,72266,58516,65391,80515,50267,63927
2020-03-24,73777,62714,68246,84030,52462,69176
2020-03-25,75320,67093,71206,87675,54737,74386
2020-03-26,76895,71645,74270,91447,57093,80539
2020-03-27,78503,76357,77430,95338,59522,86498
2020-03-28,80145,81218,80682,99342,62022,92472
2020-03-29,81821,86210,84016,103447,64585,97689
2020-03-30,83532,91317,87424,107644,67204,101739
2020-03-31,85279,96519,90899,111922,69876,105792
2020-04-01,87062,101795,94428,116268,72588,110574
2020-04-02,88883,107122,98002,120668,75336,115242
2020-04-03,90742,112477,101610,125111,78109,119827
2020-04-04,92639,117836,105238,129578,80898,124632
2020-04-05,94577,123175,108876,134057,83695,128948
2020-04-06,96555,128471,112513,138535,86491,132547
2020-04-07,98574,133701,116138,142999,89277,135586
2020-04-08,100635,138844,119740,147434,92046,139422
2020-04-09,102740,143878,123309,151828,94790,143626
2020-04-10,104888,148787,126838,156173,97503,147577
2020-04-11,107082,153553,130318,160458,100178,152271
2020-04-12,109321,158162,133742,164674,102810,156363
2020-04-13,111607,162603,137105,168815,105395,159516
2020-04-14,113941,166865,140403,172876,107930,162488
2020-04-15,116324,170942,143633,176853,110413,165155
2020-04-16,118756,174828,146792,180742,112842,168941
2020-04-17,121240,178520,149880,184545,115215,172434
2020-04-18,123775,182017,152896,188258,117534,175925
2020-04-19,126364,185320,155842,191886,119798,178972
2020-04-20,129006,188430,158718,195427,122009,181228
2020-04-21,131704,191352,161528,198887,124169,183957
2020-04-22,134458,194091,164274,202268,126280,187327
2020-04-23,137270,196651,166960,205575,128345,189973
2020-04-24,140141,199040,169590,208813,130367,192994
2020-04-25,143071,201264,172168,211987,132349,195351
2020-04-26,146063,203332,174698,215103,134293,197675
2020-04-27,149118,205250,177184,218164,136204,199414
2020-04-28,152236,207027,179632,221178,138086,201505
2020-04-29,155420,208670,182045,224149,139941,203591
2020-04-30,158670,210188,184429,227084,141774,205463
2020-05-01,161988,211588,186788,229989,143587,207428
2020-05-02,165376,212878,189127,232869,145385,209328
2020-05-03,168834,214066,191450,235729,147171,210717
2020-05-04,172365,215158,193762,238576,148948,211938
2020-05-05,175969,216161,196065,241411,150719,213013
2020-05-06,179649,217082,198366,244245,152487,214457
2020-05-07,183406,217927,200666,247077,154255,215858
2020-05-08,187242,218701,202972,249916,156028,217185
2020-05-09,191157,219410,205284,252763,157805,218268
2020-05-10,195155,220060,207608,255624,159592,219070
2020-05-11,199236,220654,209945,258502,161388,219814
2020-05-12,203402,221197,212300,261401,163199,221216
2020-05-13,207656,221693,214674,264324,165024,222104
2020-05-14,211999,222147,217073,267278,166868,223096
2020-05-15,216432,222561,219496,270262,168730,223885
2020-05-16,220958,222940,221949,273282,170616,224760
2020-05-17,225579,223285,224432,276339,172525,225435
2020-05-18,230296,223600,226948,279437,174459,225886
2020-05-19,235112,223887,229500,282579,176421,226699
2020-05-20,240029,224150,232090,285768,178412,227364
2020-05-21,245049,224389,234719,289005,180433,228006
2020-05-22,250173,224607,237390,292294,182486,228658
2020-05-23,255405,224805,240105,295637,184573,229327
2020-05-24,260746,224986,242866,299037,186695,229858
2020-05-25,266199,225151,245675,302495,188855,230158
2020-05-26,271765,225301,248533,306014,191052,230555
2020-05-27,277449,225438,251444,309599,193289,231139
2020-05-28,283251,225563,254407,313247,195567,231732
2020-05-29,289174,225677,257426,316964,197888,232248
2020-05-30,295222,225780,260501,320750,200252,232664
2020-05-31,301395,225874,263634,324608,202660,233019
2020-06-01,307698,225960,266829,328542,205116,233197
2020-06-02,314133,226038,270086,332552,207620,NA
2020-06-03,320702,226109,273406,336640,210172,NA
2020-06-04,327409,226174,276792,340809,212775,NA
2020-06-05,334256,226233,280244,345060,215428,NA
2020-06-06,341246,226286,283766,349396,218136,NA
2020-06-07,348382,226335,287358,353819,220897,NA
2020-06-08,355667,226379,291023,358332,223714,NA
=======
2020-03-02,46794,10334,28564,35171,21957,2036
2020-03-03,47773,11308,29540,36372,22708,2502
2020-03-04,48772,12368,30570,37641,23499,3089
2020-03-05,49791,13521,31656,38978,24334,3858
2020-03-06,50833,14775,32804,40391,25217,4636
2020-03-07,51896,16136,34016,41884,26148,5883
2020-03-08,52981,17612,35296,43460,27132,7375
2020-03-09,54089,19210,36650,45127,28173,9172
2020-03-10,55220,20939,38080,46888,29272,10149
2020-03-11,56375,22807,39591,48748,30434,12462
2020-03-12,57553,24821,41187,50713,31661,15113
2020-03-13,58757,26990,42874,52790,32958,17660
2020-03-14,59986,29320,44653,54981,34325,21157
2020-03-15,61240,31820,46530,57292,35768,23980
2020-03-16,62521,34495,48508,59728,37288,27980
2020-03-17,63828,37353,50590,62291,38889,31506
2020-03-18,65163,40397,52780,64988,40572,35713
2020-03-19,66525,43633,55079,67818,42340,41035
2020-03-20,67917,47062,57490,70787,44193,47021
2020-03-21,69337,50686,60012,73892,46132,53578
2020-03-22,70787,54505,62646,77136,48156,59138
2020-03-23,72267,58515,65391,80515,50267,63927
2020-03-24,73778,62714,68246,84031,52461,69176
