"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
111,2020-04-20,682,923,1164,904
112,2020-04-21,722,977,1232,923
113,2020-04-22,765,1035,1305,994
114,2020-04-23,811,1097,1383,1061
115,2020-04-24,859,1162,1465,1096
116,2020-04-25,910,1231,1552,1166
117,2020-04-26,963,1304,1645,1228
118,2020-04-27,1020,1381,1742,1286
119,2020-04-28,1081,1463,1845,NA
120,2020-04-29,1145,1550,1955,NA
121,2020-04-30,1213,1642,2071,NA
122,2020-05-01,1285,1739,2193,NA
123,2020-05-02,1362,1843,2324,NA
124,2020-05-03,1442,1952,2462,NA
125,2020-05-04,1528,2068,2608,NA
