"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
166,2020-06-14,2,2,2,33
167,2020-06-15,2,2,2,33
168,2020-06-16,2,2,2,33
169,2020-06-17,2,2,2,35
170,2020-06-18,2,2,2,34
171,2020-06-19,2,2,2,34
172,2020-06-20,2,2,2,38
173,2020-06-21,2,2,2,38
174,2020-06-22,2,2,2,38
175,2020-06-23,2,2,2,38
176,2020-06-24,2,2,2,39
177,2020-06-25,2,2,2,NA
178,2020-06-26,2,2,2,NA
179,2020-06-27,2,2,2,NA
180,2020-06-28,2,2,2,NA
181,2020-06-29,2,2,2,NA
182,2020-06-30,2,2,2,NA
183,2020-07-01,2,2,2,NA
184,2020-07-02,2,2,2,NA
185,2020-07-03,2,2,2,NA
186,2020-07-04,2,2,2,NA
