"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude"
"China",2019-12-30,15,15,15,1,27,0,"35.86166","104.195397"
"China",2019-12-31,18,18,18,1,27,0,"35.86166","104.195397"
"China",2020-01-01,21,22,23,1,27,0,"35.86166","104.195397"
"China",2020-01-02,27,28,29,2,44,0,"35.86166","104.195397"
"China",2020-01-03,33,34,35,2,44,0,"35.86166","104.195397"
"China",2020-01-04,41,42,43,2,59,0,"35.86166","104.195397"
"China",2020-01-05,51,52,53,3,59,0,"35.86166","104.195397"
"China",2020-01-06,63,65,67,4,59,0,"35.86166","104.195397"
"China",2020-01-07,78,80,82,4,59,0,"35.86166","104.195397"
"China",2020-01-08,97,99,101,6,59,0,"35.86166","104.195397"
"China",2020-01-09,119,122,125,7,59,1,"35.86166","104.195397"
"China",2020-01-10,147,151,155,8,59,1,"35.86166","104.195397"
"China",2020-01-11,183,187,191,10,59,1,"35.86166","104.195397"
"China",2020-01-12,225,231,237,13,59,1,"35.86166","104.195397"
"China",2020-01-13,279,286,293,16,59,2,"35.86166","104.195397"
"China",2020-01-14,346,354,362,20,59,2,"35.86166","104.195397"
"China",2020-01-15,427,437,447,24,59,2,"35.86166","104.195397"
"China",2020-01-16,527,540,553,30,63,2,"35.86166","104.195397"
"China",2020-01-17,651,667,683,37,80,3,"35.86166","104.195397"
"China",2020-01-18,804,824,844,46,216,3,"35.86166","104.195397"
"China",2020-01-19,993,1017,1041,57,235,6,"35.86166","104.195397"
"China",2020-01-20,1224,1254,1284,70,386,17,"35.86166","104.195397"
"China",2020-01-21,1509,1546,1583,86,526,17,"35.86166","104.195397"
"China",2020-01-22,1860,1905,1950,106,623,26,"35.86166","104.195397"
"China",2020-01-23,2288,2344,2400,131,882,41,"35.86166","104.195397"
"China",2020-01-24,2811,2880,2949,161,1323,56,"35.86166","104.195397"
"China",2020-01-25,3451,3535,3619,197,1988,81,"35.86166","104.195397"
"China",2020-01-26,4226,4329,4432,242,2775,106,"35.86166","104.195397"
"China",2020-01-27,5165,5291,5417,295,4528,132,"35.86166","104.195397"
"China",2020-01-28,6295,6449,6603,360,5994,170,"35.86166","104.195397"
"China",2020-01-29,7647,7834,8021,437,7734,213,"35.86166","104.195397"
"China",2020-01-30,9254,9480,9706,529,9714,259,"35.86166","104.195397"
"China",2020-01-31,11146,11419,11692,637,11809,304,"35.86166","104.195397"
"China",2020-02-01,13355,13682,14009,763,14399,361,"35.86166","104.195397"
"China",2020-02-02,15901,16290,16679,909,17211,426,"35.86166","104.195397"
"China",2020-02-03,18797,19257,19717,1074,20448,492,"35.86166","104.195397"
"China",2020-02-04,22043,22582,23121,1260,24320,564,"35.86166","104.195397"
"China",2020-02-05,25617,26244,26871,1464,28047,637,"35.86166","104.195397"
"China",2020-02-06,29482,30203,30924,1685,31207,723,"35.86166","104.195397"
"China",2020-02-07,33575,34396,35217,1919,34625,812,"35.86166","104.195397"
"China",2020-02-08,37819,38744,39669,2162,37232,909,"35.86166","104.195397"
"China",2020-02-09,42123,43153,44183,2408,40206,1017,"35.86166","104.195397"
"China",2020-02-10,46390,47525,48660,2652,42696,1114,"35.86166","104.195397"
"China",2020-02-11,50527,51763,52999,2888,44724,1368,"35.86166","104.195397"
"China",2020-02-12,54451,55783,57115,3112,59865,1381,"35.86166","104.195397"
"China",2020-02-13,58099,59520,60941,3321,64021,1524,"35.86166","104.195397"
"China",2020-02-14,61424,62927,64430,3511,66559,1666,"35.86166","104.195397"
"China",2020-02-15,64404,65979,67554,3681,68566,1771,"35.86166","104.195397"
"China",2020-02-16,67031,68671,70311,3831,70618,1869,"35.86166","104.195397"
"China",2020-02-17,69317,71013,72709,3962,72508,2008,"35.86166","104.195397"
"China",2020-02-18,71282,73026,74770,4074,74258,2120,"35.86166","104.195397"
"China",2020-02-19,72954,74739,76524,4170,74652,2238,"35.86166","104.195397"
"China",2020-02-20,74364,76183,78002,4250,75543,2347,"35.86166","104.195397"
"China",2020-02-21,75543,77391,79239,4318,76369,2445,"35.86166","104.195397"
"China",2020-02-22,76524,78396,80268,4374,77016,2595,"35.86166","104.195397"
"China",2020-02-23,77336,79228,81120,4420,77234,2665,"35.86166","104.195397"
"China",2020-02-24,78005,79913,81821,4459,77749,2717,"35.86166","104.195397"
"China",2020-02-25,78554,80476,82398,4490,78159,2746,"35.86166","104.195397"
"China",2020-02-26,79003,80936,82869,4516,78598,2790,"35.86166","104.195397"
"China",2020-02-27,79370,81312,83254,4537,78927,2837,"35.86166","104.195397"
"China",2020-02-28,79670,81619,83568,4554,79355,2872,"35.86166","104.195397"
"China",2020-02-29,79913,81868,83823,4568,79929,2914,"35.86166","104.195397"
"China",2020-03-01,80111,82071,84031,4579,80134,2946,"35.86166","104.195397"
"China",2020-03-02,80271,82235,84199,4588,80261,2983,"35.86166","104.195397"
"China",2020-03-03,80402,82369,84336,4596,80380,3014,"35.86166","104.195397"
"China",2020-03-04,80508,82477,84446,4602,80497,3044,"35.86166","104.195397"
"China",2020-03-05,80594,82565,84536,4607,80667,3072,"35.86166","104.195397"
"China",2020-03-06,80663,82636,84609,4611,80768,3099,"35.86166","104.195397"
"China",2020-03-07,80718,82693,84668,4614,80814,3122,"35.86166","104.195397"
"China",2020-03-08,80764,82740,84716,4616,80859,3139,"35.86166","104.195397"
"China",2020-03-09,80800,82777,84754,4618,80879,3161,"35.86166","104.195397"
"China",2020-03-10,80831,82808,84785,4620,80908,3172,"35.86166","104.195397"
"China",2020-03-11,80855,82833,84811,4622,80932,3179,"35.86166","104.195397"
